Id,Label,Layer,Layer_Seq,Addr
github.com/ollama/ollama/parser.Modelfile.String,github.com/ollama/ollama/parser.Modelfile.String,ggml_ops,L6_1838,0000000000a93720
github.com/ollama/ollama/parser.ParseFile,github.com/ollama/ollama/parser.ParseFile,ggml_ops,L6_1839,0000000000a995a0
github.com/ollama/ollama/parser.(*ParserError).Error,github.com/ollama/ollama/parser.(*ParserError).Error,ggml_ops,L6_1835,0000000000a99400
github.com/ollama/ollama/parser.parseRuneForState,github.com/ollama/ollama/parser.parseRuneForState,ggml_ops,L6_1856,0000000000a9a9c0
github.com/ollama/ollama/parser.quote,github.com/ollama/ollama/parser.quote,ggml_ops,L6_1857,0000000000a9af00
github.com/ollama/ollama/parser.unquote,github.com/ollama/ollama/parser.unquote,ggml_ops,L6_1858,0000000000a9b0a0
github.com/ollama/ollama/progress.(*Bar).percent,github.com/ollama/ollama/progress.(*Bar).percent,ggml_ops,L6_1861,0000000000a9e680
github.com/ollama/ollama/progress.(*Bar).rate,github.com/ollama/ollama/progress.(*Bar).rate,ggml_ops,L6_1862,0000000000a9e700
github.com/ollama/ollama/progress.(*Bar).Set,github.com/ollama/ollama/progress.(*Bar).Set,ggml_ops,L6_1859,0000000000a9e2e0
github.com/ollama/ollama/progress.(*Bar).String,github.com/ollama/ollama/progress.(*Bar).String,ggml_ops,L6_1860,0000000000a9d720
github.com/ollama/ollama/progress.formatDuration,github.com/ollama/ollama/progress.formatDuration,ggml_ops,L6_1885,0000000000a9d4e0
github.com/ollama/ollama/progress.NewBar,github.com/ollama/ollama/progress.NewBar,ggml_ops,L6_1880,0000000000a9d260
github.com/ollama/ollama/progress.NewProgress,github.com/ollama/ollama/progress.NewProgress,ggml_ops,L6_1881,0000000000a9eba0
github.com/ollama/ollama/progress.NewProgress.gowrap1,github.com/ollama/ollama/progress.NewProgress.gowrap1,ggml_ops,L6_1882,0000000000a9ece0
github.com/ollama/ollama/progress.NewSpinner,github.com/ollama/ollama/progress.NewSpinner,ggml_ops,L6_1883,0000000000aa01c0
github.com/ollama/ollama/progress.NewSpinner.gowrap1,github.com/ollama/ollama/progress.NewSpinner.gowrap1,ggml_ops,L6_1884,0000000000aa05e0
github.com/ollama/ollama/progress.(*Progress).Add,github.com/ollama/ollama/progress.(*Progress).Add,ggml_ops,L6_1863,0000000000a9f4a0
github.com/ollama/ollama/progress.(*Progress).Add.deferwrap1,github.com/ollama/ollama/progress.(*Progress).Add.deferwrap1,ggml_ops,L6_1864,0000000000a9f660
github.com/ollama/ollama/progress.(*Progress).render,github.com/ollama/ollama/progress.(*Progress).render,ggml_ops,L6_1869,0000000000a9f6a0
github.com/ollama/ollama/progress.(*Progress).render.deferwrap1,github.com/ollama/ollama/progress.(*Progress).render.deferwrap1,ggml_ops,L6_1870,0000000000aa00a0
github.com/ollama/ollama/progress.(*Progress).render.deferwrap2,github.com/ollama/ollama/progress.(*Progress).render.deferwrap2,ggml_ops,L6_1871,0000000000aa0060
github.com/ollama/ollama/progress.(*Progress).render.deferwrap3,github.com/ollama/ollama/progress.(*Progress).render.deferwrap3,ggml_ops,L6_1872,0000000000a9ffc0
github.com/ollama/ollama/progress.(*Progress).render.deferwrap4,github.com/ollama/ollama/progress.(*Progress).render.deferwrap4,ggml_ops,L6_1873,0000000000a9ff20
github.com/ollama/ollama/progress.(*Progress).start,github.com/ollama/ollama/progress.(*Progress).start,ggml_ops,L6_1874,0000000000aa00e0
github.com/ollama/ollama/progress.(*Progress).stop,github.com/ollama/ollama/progress.(*Progress).stop,ggml_ops,L6_1875,0000000000a9ed20
github.com/ollama/ollama/progress.(*Progress).Stop,github.com/ollama/ollama/progress.(*Progress).Stop,ggml_ops,L6_1865,0000000000a9eec0
github.com/ollama/ollama/progress.(*Progress).StopAndClear,github.com/ollama/ollama/progress.(*Progress).StopAndClear,ggml_ops,L6_1866,0000000000a9efc0
github.com/ollama/ollama/progress.(*Progress).StopAndClear.deferwrap1,github.com/ollama/ollama/progress.(*Progress).StopAndClear.deferwrap1,ggml_ops,L6_1867,0000000000a9f460
github.com/ollama/ollama/progress.(*Progress).StopAndClear.deferwrap2,github.com/ollama/ollama/progress.(*Progress).StopAndClear.deferwrap2,ggml_ops,L6_1868,0000000000a9f3c0
github.com/ollama/ollama/progress.repeat,github.com/ollama/ollama/progress.repeat,ggml_ops,L6_1886,0000000000a9eb00
github.com/ollama/ollama/progress.(*Spinner).SetMessage,github.com/ollama/ollama/progress.(*Spinner).SetMessage,ggml_ops,L6_1876,0000000000aa0620
github.com/ollama/ollama/progress.(*Spinner).start,github.com/ollama/ollama/progress.(*Spinner).start,ggml_ops,L6_1879,0000000000aa0ac0
github.com/ollama/ollama/progress.(*Spinner).Stop,github.com/ollama/ollama/progress.(*Spinner).Stop,ggml_ops,L6_1877,0000000000aa0c20
github.com/ollama/ollama/progress.(*Spinner).String,github.com/ollama/ollama/progress.(*Spinner).String,ggml_ops,L6_1878,0000000000aa06a0
github.com/ollama/ollama/readline.(*Buffer).Add,github.com/ollama/ollama/readline.(*Buffer).Add,memory,L8_006,0000000001733840
github.com/ollama/ollama/readline.(*Buffer).AddChar,github.com/ollama/ollama/readline.(*Buffer).AddChar,memory,L8_007,00000000017338e0
github.com/ollama/ollama/readline.(*Buffer).ClearScreen,github.com/ollama/ollama/readline.(*Buffer).ClearScreen,memory,L8_008,0000000001736b20
github.com/ollama/ollama/readline.(*Buffer).countRemainingLineWidth,github.com/ollama/ollama/readline.(*Buffer).countRemainingLineWidth,memory,L8_027,00000000017342a0
github.com/ollama/ollama/readline.(*Buffer).Delete,github.com/ollama/ollama/readline.(*Buffer).Delete,memory,L8_009,0000000001736460
github.com/ollama/ollama/readline.(*Buffer).DeleteBefore,github.com/ollama/ollama/readline.(*Buffer).DeleteBefore,memory,L8_010,00000000017368a0
github.com/ollama/ollama/readline.(*Buffer).DeleteRemaining,github.com/ollama/ollama/readline.(*Buffer).DeleteRemaining,memory,L8_011,0000000001736920
github.com/ollama/ollama/readline.(*Buffer).DeleteWord,github.com/ollama/ollama/readline.(*Buffer).DeleteWord,memory,L8_012,0000000001736a00
github.com/ollama/ollama/readline.(*Buffer).DisplaySize,github.com/ollama/ollama/readline.(*Buffer).DisplaySize,memory,L8_013,0000000001733740
github.com/ollama/ollama/readline.(*Buffer).drawRemaining,github.com/ollama/ollama/readline.(*Buffer).drawRemaining,memory,L8_028,00000000017343e0
github.com/ollama/ollama/readline.(*Buffer).GetLineSpacing,github.com/ollama/ollama/readline.(*Buffer).GetLineSpacing,memory,L8_014,0000000001732120
github.com/ollama/ollama/readline.(*Buffer).IsEmpty,github.com/ollama/ollama/readline.(*Buffer).IsEmpty,memory,L8_015,00000000017372c0
github.com/ollama/ollama/readline.(*Buffer).MoveLeft,github.com/ollama/ollama/readline.(*Buffer).MoveLeft,memory,L8_016,00000000017321a0
github.com/ollama/ollama/readline.(*Buffer).MoveLeftWord,github.com/ollama/ollama/readline.(*Buffer).MoveLeftWord,memory,L8_017,00000000017326a0
github.com/ollama/ollama/readline.(*Buffer).MoveRight,github.com/ollama/ollama/readline.(*Buffer).MoveRight,memory,L8_018,0000000001732780
github.com/ollama/ollama/readline.(*Buffer).MoveRightWord,github.com/ollama/ollama/readline.(*Buffer).MoveRightWord,memory,L8_019,0000000001732f00
github.com/ollama/ollama/readline.(*Buffer).MoveToEnd,github.com/ollama/ollama/readline.(*Buffer).MoveToEnd,memory,L8_020,00000000017332c0
github.com/ollama/ollama/readline.(*Buffer).MoveToStart,github.com/ollama/ollama/readline.(*Buffer).MoveToStart,memory,L8_021,0000000001733020
github.com/ollama/ollama/readline.(*Buffer).Remove,github.com/ollama/ollama/readline.(*Buffer).Remove,memory,L8_022,0000000001735460
github.com/ollama/ollama/readline.(*Buffer).Replace,github.com/ollama/ollama/readline.(*Buffer).Replace,memory,L8_023,0000000001737320
github.com/ollama/ollama/readline.(*Buffer).String,github.com/ollama/ollama/readline.(*Buffer).String,memory,L8_024,0000000001737700
github.com/ollama/ollama/readline.(*Buffer).StringN,github.com/ollama/ollama/readline.(*Buffer).StringN,memory,L8_025,0000000001737760
github.com/ollama/ollama/readline.(*Buffer).StringNM,github.com/ollama/ollama/readline.(*Buffer).StringNM,memory,L8_026,00000000017377e0
github.com/ollama/ollama/readline.CursorDownN,github.com/ollama/ollama/readline.CursorDownN,ggml_ops,L6_1906,000000000173af40
github.com/ollama/ollama/readline.CursorLeftN,github.com/ollama/ollama/readline.CursorLeftN,ggml_ops,L6_1907,000000000173b040
github.com/ollama/ollama/readline.CursorRightN,github.com/ollama/ollama/readline.CursorRightN,ggml_ops,L6_1908,000000000173afc0
github.com/ollama/ollama/readline.CursorUpN,github.com/ollama/ollama/readline.CursorUpN,ggml_ops,L6_1909,000000000173aec0
github.com/ollama/ollama/readline.getTermios,github.com/ollama/ollama/readline.getTermios,ggml_ops,L6_1916,000000000173ac80
github.com/ollama/ollama/readline.handleCharCtrlZ,github.com/ollama/ollama/readline.handleCharCtrlZ,ggml_ops,L6_1917,000000000173a900
github.com/ollama/ollama/readline.(*History).Add,github.com/ollama/ollama/readline.(*History).Add,ggml_ops,L6_1887,00000000017380e0
github.com/ollama/ollama/readline.(*History).Compact,github.com/ollama/ollama/readline.(*History).Compact,ggml_ops,L6_1888,0000000001738200
github.com/ollama/ollama/readline.(*History).Init,github.com/ollama/ollama/readline.(*History).Init,ggml_ops,L6_1889,0000000001737aa0
github.com/ollama/ollama/readline.(*History).Init.deferwrap1,github.com/ollama/ollama/readline.(*History).Init.deferwrap1,ggml_ops,L6_1890,00000000017380a0
github.com/ollama/ollama/readline.(*History).Next,github.com/ollama/ollama/readline.(*History).Next,ggml_ops,L6_1891,00000000017383a0
github.com/ollama/ollama/readline.(*History).Prev,github.com/ollama/ollama/readline.(*History).Prev,ggml_ops,L6_1892,00000000017382c0
github.com/ollama/ollama/readline.(*History).Save,github.com/ollama/ollama/readline.(*History).Save,ggml_ops,L6_1893,0000000001738520
github.com/ollama/ollama/readline.(*History).Save.deferwrap1,github.com/ollama/ollama/readline.(*History).Save.deferwrap1,ggml_ops,L6_1894,00000000017389c0
github.com/ollama/ollama/readline.(*History).Size,github.com/ollama/ollama/readline.(*History).Size,ggml_ops,L6_1895,00000000017384c0
github.com/ollama/ollama/readline.init,github.com/ollama/ollama/readline.init,ggml_ops,L6_1918,0000000001731d20
github.com/ollama/ollama/readline.(*Instance).HistoryDisable,github.com/ollama/ollama/readline.(*Instance).HistoryDisable,ggml_ops,L6_1896,000000000173a180
github.com/ollama/ollama/readline.(*Instance).HistoryEnable,github.com/ollama/ollama/readline.(*Instance).HistoryEnable,ggml_ops,L6_1897,000000000173a160
github.com/ollama/ollama/readline.(*Instance).historyNext,github.com/ollama/ollama/readline.(*Instance).historyNext,ggml_ops,L6_1900,000000000173a340
github.com/ollama/ollama/readline.(*Instance).historyPrev,github.com/ollama/ollama/readline.(*Instance).historyPrev,ggml_ops,L6_1901,000000000173a1a0
github.com/ollama/ollama/readline.(*Instance).Readline,github.com/ollama/ollama/readline.(*Instance).Readline,ggml_ops,L6_1898,0000000001738e80
github.com/ollama/ollama/readline.(*Instance).Readline.func1,github.com/ollama/ollama/readline.(*Instance).Readline.func1,ggml_ops,L6_1899,000000000173a0e0
github.com/ollama/ollama/readline.New,github.com/ollama/ollama/readline.New,ggml_ops,L6_1910,0000000001738ac0
github.com/ollama/ollama/readline.NewBuffer,github.com/ollama/ollama/readline.NewBuffer,memory,L8_029,0000000001731e80
github.com/ollama/ollama/readline.NewHistory,github.com/ollama/ollama/readline.NewHistory,ggml_ops,L6_1911,0000000001737940
github.com/ollama/ollama/readline.NewTerminal,github.com/ollama/ollama/readline.NewTerminal,ggml_ops,L6_1912,000000000173a4e0
github.com/ollama/ollama/readline.NewTerminal.gowrap1,github.com/ollama/ollama/readline.NewTerminal.gowrap1,ggml_ops,L6_1913,000000000173a700
github.com/ollama/ollama/readline.(*Prompt).placeholder,github.com/ollama/ollama/readline.(*Prompt).placeholder,ggml_ops,L6_1902,0000000001738a60
github.com/ollama/ollama/readline.(*Prompt).prompt,github.com/ollama/ollama/readline.(*Prompt).prompt,ggml_ops,L6_1903,0000000001738a00
github.com/ollama/ollama/readline.SetRawMode,github.com/ollama/ollama/readline.SetRawMode,ggml_ops,L6_1914,000000000173aa20
github.com/ollama/ollama/readline.setTermios,github.com/ollama/ollama/readline.setTermios,ggml_ops,L6_1919,000000000173adc0
github.com/ollama/ollama/readline.(*Terminal).ioloop,github.com/ollama/ollama/readline.(*Terminal).ioloop,ggml_ops,L6_1905,000000000173a740
github.com/ollama/ollama/readline.(*Terminal).Read,github.com/ollama/ollama/readline.(*Terminal).Read,ggml_ops,L6_1904,000000000173a840
github.com/ollama/ollama/readline.UnsetRawMode,github.com/ollama/ollama/readline.UnsetRawMode,ggml_ops,L6_1915,000000000173abe0
github.com/ollama/ollama/runner/common.ContainsStopSuffix,github.com/ollama/ollama/runner/common.ContainsStopSuffix,ggml_ops,L6_1921,0000000000bc80a0
github.com/ollama/ollama/runner/common.FindStop,github.com/ollama/ollama/runner/common.FindStop,ggml_ops,L6_1922,0000000000bc7f20
github.com/ollama/ollama/runner/common.IncompleteUnicode,github.com/ollama/ollama/runner/common.IncompleteUnicode,ggml_ops,L6_1923,0000000000bc8740
github.com/ollama/ollama/runner/common.TruncateStop,github.com/ollama/ollama/runner/common.TruncateStop,ggml_ops,L6_1924,0000000000bc8240
github.com/ollama/ollama/runner.Execute,github.com/ollama/ollama/runner.Execute,ggml_ops,L6_1920,0000000000c6c020
github.com/ollama/ollama/runner/llamarunner.countCommonPrefix,github.com/ollama/ollama/runner/llamarunner.countCommonPrefix,ggml_ops,L6_1967,0000000000bca480
github.com/ollama/ollama/runner/llamarunner.(*ErrReprocessInputs).Error,github.com/ollama/ollama/runner/llamarunner.(*ErrReprocessInputs).Error,ggml_ops,L6_1925,0000000000bca6e0
github.com/ollama/ollama/runner/llamarunner.Execute,github.com/ollama/ollama/runner/llamarunner.Execute,ggml_ops,L6_1958,0000000000bd4580
github.com/ollama/ollama/runner/llamarunner.Execute.deferwrap3,github.com/ollama/ollama/runner/llamarunner.Execute.deferwrap3,ggml_ops,L6_1959,0000000000bd5e80
github.com/ollama/ollama/runner/llamarunner.Execute.func1,github.com/ollama/ollama/runner/llamarunner.Execute.func1,ggml_ops,L6_1960,0000000000bd6140
github.com/ollama/ollama/runner/llamarunner.Execute.func2,github.com/ollama/ollama/runner/llamarunner.Execute.func2,ggml_ops,L6_1961,0000000000bd61a0
github.com/ollama/ollama/runner/llamarunner.Execute.func3,github.com/ollama/ollama/runner/llamarunner.Execute.func3,ggml_ops,L6_1962,0000000000bd6100
github.com/ollama/ollama/runner/llamarunner.Execute.gowrap1,github.com/ollama/ollama/runner/llamarunner.Execute.gowrap1,ggml_ops,L6_1963,0000000000bd5f20
github.com/ollama/ollama/runner/llamarunner.Execute.gowrap2,github.com/ollama/ollama/runner/llamarunner.Execute.gowrap2,ggml_ops,L6_1964,0000000000bd5ec0
github.com/ollama/ollama/runner/llamarunner.flushPending,github.com/ollama/ollama/runner/llamarunner.flushPending,ggml_ops,L6_1968,0000000000bcece0
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).addImage,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).addImage,ggml_ops,L6_1932,0000000000bccae0
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).BatchSize,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).BatchSize,ggml_ops,L6_1926,0000000000bcc500
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).EmbedSize,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).EmbedSize,ggml_ops,L6_1927,0000000000bcc560
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).findImage,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).findImage,ggml_ops,L6_1933,0000000000bcc800
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).hashImage,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).hashImage,ggml_ops,L6_1934,0000000000bcc6e0
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NeedCrossAttention,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NeedCrossAttention,ggml_ops,L6_1928,0000000000bcc620
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NeedCrossAttention.func1,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NeedCrossAttention.func1,ggml_ops,L6_1929,0000000000bd64a0
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NewEmbed,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NewEmbed,ggml_ops,L6_1930,0000000000bcbc80
github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NewEmbed.deferwrap1,github.com/ollama/ollama/runner/llamarunner.(*ImageContext).NewEmbed.deferwrap1,ggml_ops,L6_1931,0000000000bcc4c0
github.com/ollama/ollama/runner/llamarunner.init,github.com/ollama/ollama/runner/llamarunner.init,ggml_ops,L6_1969,0000000000bc8860
github.com/ollama/ollama/runner/llamarunner.(*InputCache).findBestCacheSlot,github.com/ollama/ollama/runner/llamarunner.(*InputCache).findBestCacheSlot,ggml_ops,L6_1938,0000000000bc9940
github.com/ollama/ollama/runner/llamarunner.(*InputCache).findLongestCacheSlot,github.com/ollama/ollama/runner/llamarunner.(*InputCache).findLongestCacheSlot,ggml_ops,L6_1939,0000000000bc96a0
github.com/ollama/ollama/runner/llamarunner.(*InputCache).LoadCacheSlot,github.com/ollama/ollama/runner/llamarunner.(*InputCache).LoadCacheSlot,ggml_ops,L6_1935,0000000000bc8e00
github.com/ollama/ollama/runner/llamarunner.(*InputCache).ShiftCacheSlot,github.com/ollama/ollama/runner/llamarunner.(*InputCache).ShiftCacheSlot,ggml_ops,L6_1936,0000000000bca7e0
github.com/ollama/ollama/runner/llamarunner.(*InputCache).ShiftDiscard,github.com/ollama/ollama/runner/llamarunner.(*InputCache).ShiftDiscard,ggml_ops,L6_1937,0000000000bca640
github.com/ollama/ollama/runner/llamarunner.(*multiLPath).Set,github.com/ollama/ollama/runner/llamarunner.(*multiLPath).Set,ggml_ops,L6_1956,0000000000bd3ae0
github.com/ollama/ollama/runner/llamarunner.(*multiLPath).String,github.com/ollama/ollama/runner/llamarunner.(*multiLPath).String,ggml_ops,L6_1957,0000000000bd3c00
github.com/ollama/ollama/runner/llamarunner.NewImageContext,github.com/ollama/ollama/runner/llamarunner.NewImageContext,ggml_ops,L6_1965,0000000000bcb460
github.com/ollama/ollama/runner/llamarunner.NewInputCache,github.com/ollama/ollama/runner/llamarunner.NewInputCache,ggml_ops,L6_1966,0000000000bc88c0
github.com/ollama/ollama/runner/llamarunner.(*Server).allNil,github.com/ollama/ollama/runner/llamarunner.(*Server).allNil,ggml_ops,L6_1941,0000000000bcec40
github.com/ollama/ollama/runner/llamarunner.(*Server).completion,github.com/ollama/ollama/runner/llamarunner.(*Server).completion,ggml_ops,L6_1942,0000000000bd1020
github.com/ollama/ollama/runner/llamarunner.(*Server).completion-fm,github.com/ollama/ollama/runner/llamarunner.(*Server).completion-fm,ggml_ops,L6_1943,0000000000bd6780
github.com/ollama/ollama/runner/llamarunner.(*Server).embeddings,github.com/ollama/ollama/runner/llamarunner.(*Server).embeddings,ggml_ops,L6_1944,0000000000bd29a0
github.com/ollama/ollama/runner/llamarunner.(*Server).embeddings-fm,github.com/ollama/ollama/runner/llamarunner.(*Server).embeddings-fm,ggml_ops,L6_1945,0000000000bd6700
github.com/ollama/ollama/runner/llamarunner.(*Server).health,github.com/ollama/ollama/runner/llamarunner.(*Server).health,ggml_ops,L6_1946,0000000000bd3860
github.com/ollama/ollama/runner/llamarunner.(*Server).health-fm,github.com/ollama/ollama/runner/llamarunner.(*Server).health-fm,ggml_ops,L6_1947,0000000000bd6800
github.com/ollama/ollama/runner/llamarunner.(*Server).inputs,github.com/ollama/ollama/runner/llamarunner.(*Server).inputs,ggml_ops,L6_1948,0000000000bcdfc0
github.com/ollama/ollama/runner/llamarunner.(*Server).loadModel,github.com/ollama/ollama/runner/llamarunner.(*Server).loadModel,ggml_ops,L6_1949,0000000000bd3c80
github.com/ollama/ollama/runner/llamarunner.(*Server).NewSequence,github.com/ollama/ollama/runner/llamarunner.(*Server).NewSequence,ggml_ops,L6_1940,0000000000bccfe0
github.com/ollama/ollama/runner/llamarunner.(*Server).processBatch,github.com/ollama/ollama/runner/llamarunner.(*Server).processBatch,ggml_ops,L6_1950,0000000000bcf660
github.com/ollama/ollama/runner/llamarunner.(*Server).processBatch.deferwrap1,github.com/ollama/ollama/runner/llamarunner.(*Server).processBatch.deferwrap1,ggml_ops,L6_1951,0000000000bd0fe0
github.com/ollama/ollama/runner/llamarunner.(*Server).removeSequence,github.com/ollama/ollama/runner/llamarunner.(*Server).removeSequence,ggml_ops,L6_1952,0000000000bcef20
github.com/ollama/ollama/runner/llamarunner.(*Server).run,github.com/ollama/ollama/runner/llamarunner.(*Server).run,ggml_ops,L6_1953,0000000000bcf0a0
github.com/ollama/ollama/runner/llamarunner.(*Server).run.deferwrap1,github.com/ollama/ollama/runner/llamarunner.(*Server).run.deferwrap1,ggml_ops,L6_1954,0000000000bcf620
github.com/ollama/ollama/runner/llamarunner.(*Server).run.deferwrap2,github.com/ollama/ollama/runner/llamarunner.(*Server).run.deferwrap2,ggml_ops,L6_1955,0000000000bcf5e0
github.com/ollama/ollama/runner/ollamarunner.countCommonPrefix,github.com/ollama/ollama/runner/ollamarunner.countCommonPrefix,ggml_ops,L6_2001,0000000000c61ba0
github.com/ollama/ollama/runner/ollamarunner.(*ErrReprocessInputs).Error,github.com/ollama/ollama/runner/ollamarunner.(*ErrReprocessInputs).Error,ggml_ops,L6_1970,0000000000c61d80
github.com/ollama/ollama/runner/ollamarunner.Execute,github.com/ollama/ollama/runner/ollamarunner.Execute,ggml_ops,L6_1992,0000000000c697e0
github.com/ollama/ollama/runner/ollamarunner.Execute.deferwrap3,github.com/ollama/ollama/runner/ollamarunner.Execute.deferwrap3,ggml_ops,L6_1993,0000000000c6aea0
github.com/ollama/ollama/runner/ollamarunner.Execute.func1,github.com/ollama/ollama/runner/ollamarunner.Execute.func1,ggml_ops,L6_1994,0000000000c6b140
github.com/ollama/ollama/runner/ollamarunner.Execute.func2,github.com/ollama/ollama/runner/ollamarunner.Execute.func2,ggml_ops,L6_1995,0000000000c6b1a0
github.com/ollama/ollama/runner/ollamarunner.Execute.func3,github.com/ollama/ollama/runner/ollamarunner.Execute.func3,ggml_ops,L6_1996,0000000000c6b100
github.com/ollama/ollama/runner/ollamarunner.Execute.func4,github.com/ollama/ollama/runner/ollamarunner.Execute.func4,ggml_ops,L6_1997,0000000000c6b4a0
github.com/ollama/ollama/runner/ollamarunner.Execute.gowrap1,github.com/ollama/ollama/runner/ollamarunner.Execute.gowrap1,ggml_ops,L6_1998,0000000000c6af40
github.com/ollama/ollama/runner/ollamarunner.Execute.gowrap2,github.com/ollama/ollama/runner/ollamarunner.Execute.gowrap2,ggml_ops,L6_1999,0000000000c6aee0
github.com/ollama/ollama/runner/ollamarunner.flushPending,github.com/ollama/ollama/runner/ollamarunner.flushPending,ggml_ops,L6_2002,0000000000c64c40
github.com/ollama/ollama/runner/ollamarunner.(*InputCache).findBestCacheSlot,github.com/ollama/ollama/runner/ollamarunner.(*InputCache).findBestCacheSlot,ggml_ops,L6_1974,0000000000c610c0
github.com/ollama/ollama/runner/ollamarunner.(*InputCache).findLongestCacheSlot,github.com/ollama/ollama/runner/ollamarunner.(*InputCache).findLongestCacheSlot,ggml_ops,L6_1975,0000000000c60e40
github.com/ollama/ollama/runner/ollamarunner.(*InputCache).LoadCacheSlot,github.com/ollama/ollama/runner/ollamarunner.(*InputCache).LoadCacheSlot,ggml_ops,L6_1971,0000000000c604e0
github.com/ollama/ollama/runner/ollamarunner.(*InputCache).ShiftCacheSlot,github.com/ollama/ollama/runner/ollamarunner.(*InputCache).ShiftCacheSlot,ggml_ops,L6_1972,0000000000c61e80
github.com/ollama/ollama/runner/ollamarunner.(*InputCache).ShiftDiscard,github.com/ollama/ollama/runner/ollamarunner.(*InputCache).ShiftDiscard,ggml_ops,L6_1973,0000000000c61d00
github.com/ollama/ollama/runner/ollamarunner.kvCacheTypeFromStr,github.com/ollama/ollama/runner/ollamarunner.kvCacheTypeFromStr,ggml_ops,L6_2003,0000000000c60360
github.com/ollama/ollama/runner/ollamarunner.(*multiLPath).Set,github.com/ollama/ollama/runner/ollamarunner.(*multiLPath).Set,ggml_ops,L6_1990,0000000000c69000
github.com/ollama/ollama/runner/ollamarunner.(*multiLPath).String,github.com/ollama/ollama/runner/ollamarunner.(*multiLPath).String,ggml_ops,L6_1991,0000000000c69120
github.com/ollama/ollama/runner/ollamarunner.NewInputCache,github.com/ollama/ollama/runner/ollamarunner.NewInputCache,ggml_ops,L6_2000,0000000000c5fe00
github.com/ollama/ollama/runner/ollamarunner.(*Server).allNil,github.com/ollama/ollama/runner/ollamarunner.(*Server).allNil,ggml_ops,L6_1977,0000000000c64ba0
github.com/ollama/ollama/runner/ollamarunner.(*Server).completion,github.com/ollama/ollama/runner/ollamarunner.(*Server).completion,ggml_ops,L6_1978,0000000000c67480
github.com/ollama/ollama/runner/ollamarunner.(*Server).completion-fm,github.com/ollama/ollama/runner/ollamarunner.(*Server).completion-fm,ggml_ops,L6_1979,0000000000c6bf20
github.com/ollama/ollama/runner/ollamarunner.(*Server).health,github.com/ollama/ollama/runner/ollamarunner.(*Server).health,ggml_ops,L6_1980,0000000000c68d80
github.com/ollama/ollama/runner/ollamarunner.(*Server).health-fm,github.com/ollama/ollama/runner/ollamarunner.(*Server).health-fm,ggml_ops,L6_1981,0000000000c6bfa0
github.com/ollama/ollama/runner/ollamarunner.(*Server).inputs,github.com/ollama/ollama/runner/ollamarunner.(*Server).inputs,ggml_ops,L6_1982,0000000000c63ae0
github.com/ollama/ollama/runner/ollamarunner.(*Server).inputs.func1,github.com/ollama/ollama/runner/ollamarunner.(*Server).inputs.func1,ggml_ops,L6_1983,0000000000c6b500
github.com/ollama/ollama/runner/ollamarunner.(*Server).loadModel,github.com/ollama/ollama/runner/ollamarunner.(*Server).loadModel,ggml_ops,L6_1984,0000000000c691a0
github.com/ollama/ollama/runner/ollamarunner.(*Server).NewSequence,github.com/ollama/ollama/runner/ollamarunner.(*Server).NewSequence,ggml_ops,L6_1976,0000000000c62a40
github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch,github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch,ggml_ops,L6_1985,0000000000c65100
github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch.deferwrap1,github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch.deferwrap1,ggml_ops,L6_1986,0000000000c67440
github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch.deferwrap2,github.com/ollama/ollama/runner/ollamarunner.(*Server).processBatch.deferwrap2,ggml_ops,L6_1987,0000000000c67400
github.com/ollama/ollama/runner/ollamarunner.(*Server).removeSequence,github.com/ollama/ollama/runner/ollamarunner.(*Server).removeSequence,ggml_ops,L6_1988,0000000000c64e80
github.com/ollama/ollama/runner/ollamarunner.(*Server).run,github.com/ollama/ollama/runner/ollamarunner.(*Server).run,ggml_ops,L6_1989,0000000000c65000
github.com/ollama/ollama/sample.(*Grammar).Accept,github.com/ollama/ollama/sample.(*Grammar).Accept,ggml_ops,L6_2004,0000000000bd7aa0
github.com/ollama/ollama/sample.(*Grammar).Apply,github.com/ollama/ollama/sample.(*Grammar).Apply,ggml_ops,L6_2005,0000000000bd7840
github.com/ollama/ollama/sample.greedy,github.com/ollama/ollama/sample.greedy,ggml_ops,L6_2016,0000000000bd6ee0
